dataset,speaker_id,l1,gender,utterance_id,textgrid_path,tier_name,start_time,end_time,label,normalized_label,possible_error_type
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,phones,1.090000,1.180000,G,G,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,phones,1.180000,1.290000,EH1,EH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,phones,1.290000,1.340000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,phones,1.340000,1.440000,IH1,IH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,phones,1.440000,1.490000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,phones,1.490000,1.530000,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,phones,1.530000,1.550000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,0.000000,0.200000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,0.200000,0.230000,"l,w,s","l,w,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,0.230000,0.646476,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,0.646476,0.780000,"ɛ,æ,s","ɛ,æ,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,0.780000,0.880000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,0.880000,0.950000,"əɹ,ə,s ","əɹ,ə,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,0.950000,1.040000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,1.040000,1.090000,"ɹ,sil,d ","ɹ,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_a0005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0005.TextGrid,IPA,1.090000,1.550000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,0.000000,0.060000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,0.060000,0.280000,god,god,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,0.280000,0.612437,bless,bless,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,0.612437,0.810000,em,em,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,0.810000,1.375460,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,1.375460,1.460000,i,i,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,1.460000,1.689387,hope,hope,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,1.689387,1.860000,i'll,i'll,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,1.860000,2.100000,go,go,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,2.100000,2.260000,on,on,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,2.260000,2.550000,seeing,seeing,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,2.550000,2.730000,them,them,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,2.730000,3.240000,forever,forever,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,words,3.240000,3.320000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.000000,0.060000,sil,sil,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.060000,0.140000,G,G,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.140000,0.210000,"AA1,AO1,s","AA1,AO1,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.210000,0.280000,"D,T,s ","D,T,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.280000,0.320000,B,B,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.320000,0.400000,L,L,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.400000,0.510000,EH1,EH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.510000,0.612437,S,S,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.612437,0.695876,AH0,AH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.695876,0.810000,M,M,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,0.810000,1.375460,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.375460,1.460000,AY1,AY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.460000,1.530000,HH,HH,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.530000,1.640000,OW1,OW1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.640000,1.689387,P,P,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.689387,1.820000,AY1,AY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.820000,1.860000,"L,W,s","L,W,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.860000,1.960000,G,G,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,1.960000,2.100000,OW1,OW1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.100000,2.160000,AA1,AA1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.160000,2.260000,N,N,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.260000,2.360000,S,S,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.360000,2.420000,IY1,IY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.420000,2.450000,IH0,IH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.450000,2.550000,NG,NG,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.550000,2.610000,DH,DH,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.610000,2.690000,AH0,AH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.690000,2.730000,M,M,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.730000,2.800000,F,F,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.800000,2.920000,ER0,ER0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,2.920000,3.000000,EH1,EH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,3.000000,3.110000,V,V,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,3.110000,3.240000,"ER0,AH0,s ","ER0,AH0,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,3.240000,3.300000,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,phones,3.300000,3.320000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,0.000000,0.140000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,0.140000,0.210000,"ɑ,ɔ,s","ɑ,ɔ,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,0.210000,0.280000,"d,t,s ","d,t,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,0.280000,1.820000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,1.820000,1.860000,"l,w,s","l,w,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,1.860000,3.110000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,3.110000,3.240000,"əɹ,ə,s ","əɹ,ə,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0006.TextGrid,IPA,3.240000,3.320000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,0.000000,0.050000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,0.050000,0.280000,and,and,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,0.280000,0.420000,you,you,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,0.420000,0.960000,always,always,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,0.960000,1.220000,want,want,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,1.220000,1.350000,to,to,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,1.350000,2.190000,see,see,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,2.190000,2.370000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,2.370000,2.740000,it,it,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,2.740000,2.770000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,2.770000,3.020000,in,in,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,3.020000,3.190000,the,the,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,3.190000,4.090000,superlative,superlative,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,4.090000,4.510000,degree,degree,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,words,4.510000,4.560000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.000000,0.050000,sil,sil,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.050000,0.140000,AE1,AE1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.140000,0.210000,N,N,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.210000,0.280000,D,D,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.280000,0.320000,Y,Y,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.320000,0.420000,UW1,UW1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.420000,0.490000,AO1,AO1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.490000,0.580000,"L,sil,d ","L,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.580000,0.740000,W,W,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.740000,0.880000,EY2,EY2,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.880000,0.960000,Z,Z,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,0.960000,1.050000,W,W,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,1.050000,1.100000,AA1,AA1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,1.100000,1.180000,N,N,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,1.180000,1.220000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,1.220000,1.260000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,1.260000,1.350000,IH0,IH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,1.350000,1.550000,S,S,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,1.550000,2.190000,IY1,IY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,2.190000,2.370000,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,2.370000,2.520000,IH1,IH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,2.520000,2.740000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,2.740000,2.770000,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,2.770000,2.910000,IH1,IH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,2.910000,3.020000,N,N,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.020000,3.070000,DH,DH,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.070000,3.190000,AH0,AH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.190000,3.560000,S,S,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.560000,3.610000,UH0,UH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.610000,3.720000,P,P,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.720000,3.760000,"ER1,AH0,s ","ER1,AH0,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.760000,3.810000,L,L,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.810000,3.880000,AH0,AH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.880000,3.990000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,3.990000,4.060000,IH0,IH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,4.060000,4.090000,V,V,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,4.090000,4.140000,D,D,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,4.140000,4.210000,IH0,IH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_a0007.TextGrid,phones,4.210000,4.260000,G,G,unknown
