dataset,speaker_id,l1,gender,split,audio_path,utterance_id,start_time,end_time,label,error_type,target_text
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,0.050000,0.130000,"DH,D,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,0.650000,0.800000,"OW1,AO,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,1.290000,1.320000,"Z,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,1.860000,1.900000,"D,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,2.220000,2.250000,"K,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,3.300000,3.410000,"T,S,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,3.630000,3.760000,"B,P,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,3.790000,3.860000,"R,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,0.050000,0.130000,"ð,d,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,0.650000,0.800000,"o,ɔ,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,1.290000,1.320000,"z,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,1.860000,1.900000,"d,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,2.220000,2.250000,"k,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,3.300000,3.410000,"t,s,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,3.630000,3.760000,"b,p,s",substitution,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0128.wav,arctic_a0128,3.790000,3.860000,"ɹ,sil,d",deletion,This one hope was destroyed as quickly as it was born
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0129.wav,arctic_a0129,0.130000,0.170000,"ER1,UH,s",substitution,Her face was against his breast
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0129.wav,arctic_a0129,0.710000,0.850000,"AO1,UH,s",substitution,Her face was against his breast
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0129.wav,arctic_a0129,0.850000,0.880000,"Z,sil,d",deletion,Her face was against his breast
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0129.wav,arctic_a0129,0.130000,0.170000,"ɚ,ʊ,s",substitution,Her face was against his breast
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0129.wav,arctic_a0129,0.710000,0.850000,"ɔ,ʊ,s",substitution,Her face was against his breast
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0129.wav,arctic_a0129,0.850000,0.880000,"z,sil,d",deletion,Her face was against his breast
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0130.wav,arctic_a0130,0.770000,0.890000,"AH1,UH,s",substitution,She was his now forever
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0130.wav,arctic_a0130,0.890000,0.920000,"Z,sil,d",deletion,She was his now forever
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0130.wav,arctic_a0130,1.750000,1.850000,"ER0,AH,s",substitution,She was his now forever
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0130.wav,arctic_a0130,0.770000,0.890000,"ə,ʊ,s",substitution,She was his now forever
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0130.wav,arctic_a0130,0.890000,0.920000,"z,sil,d",deletion,She was his now forever
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0130.wav,arctic_a0130,1.750000,1.850000,"ɚ,ə,s",substitution,She was his now forever
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.050000,0.140000,"P,B,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.210000,0.300000,"AA1,AO,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.400000,0.460000,"AH0,IY,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.880000,0.910000,"S,sil,d",deletion,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,1.327517,1.420000,"sil,T,a",addition,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,1.650000,1.730000,"D,Z,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,1.950000,2.070000,"IH1,IY,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.220000,2.250000,"D,sil,d",deletion,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.290000,2.450000,"IH1,IY,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.520000,2.690000,"TH,F,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.900000,3.000000,"DH,D,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,3.510000,3.600000,"L,W,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.050000,0.140000,"p,b,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.210000,0.300000,"ɑ,ɔ,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.400000,0.460000,"ə,i,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,0.880000,0.910000,"s,sil,d",deletion,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,1.327517,1.420000,"sil,t,a",addition,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,1.650000,1.730000,"d,z,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,1.950000,2.070000,"ɪ,i,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.220000,2.250000,"d,sil,d",deletion,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.290000,2.450000,"ɪ,i,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.520000,2.690000,"θ,f,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,2.900000,3.000000,"ð,d,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0131.wav,arctic_a0131,3.510000,3.600000,"l,w,s",substitution,Providence had delivered him through the maelstrom
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.170000,0.240000,"sil,S,a",addition,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.240000,0.450000,"OW0,AO,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.700000,0.740000,"D,sil,d",deletion,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.740000,0.770000,"DH,D,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.840000,0.900000,"P,F,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,1.180000,1.210000,"ER0,AH,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,1.410000,1.422852,"sil,Y,a",addition,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,1.422852,1.540000,"ER1,AH,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.170000,0.240000,"sil,s,a",addition,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.240000,0.450000,"o,ɔ,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.700000,0.740000,"d,sil,d",deletion,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.740000,0.770000,"ð,d,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,0.840000,0.900000,"p,f,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,1.180000,1.210000,"ɚ,ə,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,1.410000,1.422852,"sil,j,a",addition,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0134.wav,arctic_a0134,1.422852,1.540000,"ɚ,ə,s",substitution,He obeyed the pressure of her hand
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.140000,0.200000,"B,P,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.420000,0.450000,"T,sil,d",deletion,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.640000,0.814275,"sil,EH,a",addition,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.814275,0.932345,"sil,R,a",addition,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,2.360000,2.400000,"ER1,UH,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,2.400000,2.450000,"DH,D,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,2.740000,2.800000,"AH0,IY,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,2.990000,3.020000,"S,sil,d",deletion,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,3.020000,3.060000,"AH0,sil,d",deletion,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,3.060000,3.090000,"Z,sil,d",deletion,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,3.310000,3.340000,"G,sil,d",deletion,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,3.340000,3.490000,"ZH,S,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,3.670000,3.786446,"sil,AH,a",addition,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,3.786446,3.925783,"sil,V,a",addition,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,4.775008,4.790000,"V,P,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,5.050000,5.230000,"JH,CH,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.140000,0.200000,"b,p,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.420000,0.450000,"t,sil,d",deletion,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.640000,0.814275,"sil,ɛ,a",addition,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,0.814275,0.932345,"sil,ɹ,a",addition,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,2.360000,2.400000,"ɚ,ʊ,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,2.400000,2.450000,"ð,d,s",substitution,About him everywhere were the evidences of luxury and of age
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0136.wav,arctic_a0136,2.740000,2.800000,"ə,i,s",substitution,About him everywhere were the evidences of luxury and of age
