evaluation_slice,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
val,val,YBAA,Arabic,arctic_b0425,4.66,4.7,"R,R*,s",substitution,addition,0.5055211782455444,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val,val,YBAA,Arabic,arctic_b0428,0.12,0.17,"AH0,EH0,s",substitution,addition,0.501227855682373,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
val,val,YBAA,Arabic,arctic_b0428,1.57,1.79,"R,R*,s",substitution,deletion,0.40224549174308777,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
val,val,YBAA,Arabic,arctic_b0428,2.478026,2.51,"R,R*,s",substitution,deletion,0.753675103187561,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
val,val,YBAA,Arabic,arctic_b0428,3.493852,3.55,"sil,G,a",addition,deletion,0.6936522722244263,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
val,val,YBAA,Arabic,arctic_b0428,5.05,5.130782,"R,R*,s",substitution,addition,0.57893967628479,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
val,val,YDCK,Korean,arctic_b0315,0.33,0.37,"DH,D,s",substitution,addition,0.6416672468185425,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,YDCK,Korean,arctic_b0315,0.37,0.45,"IH1,IY1,s",substitution,addition,0.5528880953788757,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,YDCK,Korean,arctic_b0315,0.82,0.88,"DH,D,s",substitution,addition,0.5497645735740662,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,YDCK,Korean,arctic_b0320,1.16,1.2,"IH1,IY1,s",substitution,addition,0.5283392667770386,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val,val,YDCK,Korean,arctic_b0320,3.55,3.61,"V,B,s",substitution,deletion,0.7148351669311523,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val,val,YDCK,Korean,arctic_b0320,4.84,4.89,"AE1,AH1,s",substitution,deletion,0.6342716813087463,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val,val,YDCK,Korean,arctic_b0342,2.71,2.76,"V,P,s",substitution,deletion,0.6212755441665649,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val,val,YDCK,Korean,arctic_b0355,2.84,2.88,"DH,D,s",substitution,deletion,0.581411600112915,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,YDCK,Korean,arctic_b0386,2.13,2.18,"W,sil,d",deletion,substitution,0.5975457429885864,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0386.wav,My idea was that he would have more influence over the natives
val,val,YDCK,Korean,arctic_b0425,3.57,3.61,"AA1,UW1,s",substitution,deletion,0.4561629295349121,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val,val,YKWK,Korean,arctic_b0315,1.7,1.74,"AA2, AO, s",substitution,deletion,0.4906432330608368,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,YKWK,Korean,arctic_b0315,2.92,2.96,"DH, D, s",substitution,deletion,0.40149328112602234,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,YKWK,Korean,arctic_b0320,1.02,1.11,"V, F, s",substitution,addition,0.5077952146530151,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val,val,YKWK,Korean,arctic_b0320,1.88,1.93,"OW0, AO, s",substitution,deletion,0.5451178550720215,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val,val,YKWK,Korean,arctic_b0355,1.76,1.8,"B, V, s",substitution,addition,0.49088114500045776,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,YKWK,Korean,arctic_b0355,2.11,2.15,"DH, D, s",substitution,addition,0.39279937744140625,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,YKWK,Korean,arctic_b0355,3.44,3.505144,"JH, ZH, s",substitution,addition,0.510283350944519,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,YKWK,Korean,arctic_b0425,0.32,0.41,"ER0, AX, s",substitution,deletion,0.4822130501270294,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val,val,YKWK,Korean,arctic_b0425,3.22,3.28,"ER0, AX, s",substitution,addition,0.4119777977466583,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val,val,ZHAA,Arabic,arctic_b0324,2.37,2.4,"R,R*,s",substitution,deletion,0.5117500424385071,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0324.wav,Not till the twentieth of May did the river break
val,val,ZHAA,Arabic,arctic_b0340,1.39,1.44,"Z,S,s",substitution,addition,0.5145522952079773,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0340.wav,These quick little joys of hers were sources of joy to him
val,val,ZHAA,Arabic,arctic_b0348,0.73,0.76,"AE1,AH0,s",substitution,deletion,0.5689607858657837,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0348.wav,Would you be satisfied with that one hundredth part of me
val,val,ZHAA,Arabic,arctic_b0367,0.58,0.63,"JH,ZH,s",substitution,addition,0.4222067594528198,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0367.wav,Any average young fellow can teach himself in a week
val,val,ZHAA,Arabic,arctic_b0367,0.63,0.7,"Y,ZH,s",substitution,addition,0.4709829092025757,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0367.wav,Any average young fellow can teach himself in a week
val,val,ZHAA,Arabic,arctic_b0367,0.833919,0.864374,"sil,G,a",addition,deletion,0.6580369472503662,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0367.wav,Any average young fellow can teach himself in a week
val,val,ZHAA,Arabic,arctic_b0425,1.97,2.05,"G,G*,s",substitution,addition,0.5858744978904724,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val_vietnamese,val,HQTV,Vietnamese,arctic_b0315,0.25,0.28,"DH,D,s",substitution,deletion,0.4467748999595642,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,HQTV,Vietnamese,arctic_b0315,0.82,0.9,"R,sil,d",deletion,substitution,0.5065101385116577,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,HQTV,Vietnamese,arctic_b0315,1.54,1.61,"ER0,AH,s",substitution,addition,0.44675761461257935,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,HQTV,Vietnamese,arctic_b0315,1.61,1.73,"S,SH,s",substitution,addition,0.6310925483703613,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,HQTV,Vietnamese,arctic_b0315,2.52,2.55,"DH,D,s",substitution,deletion,0.5046486854553223,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,HQTV,Vietnamese,arctic_b0315,2.79,2.89,"L,W,s",substitution,deletion,0.6213930249214172,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val_vietnamese,val,HQTV,Vietnamese,arctic_b0320,2.86,2.97,"AH0,EY,s",substitution,addition,0.4706631600856781,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,HQTV,Vietnamese,arctic_b0320,3.99,4.02,"sil,D,a",addition,deletion,0.7396588921546936,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,HQTV,Vietnamese,arctic_b0320,4.75,4.81,"T,sil,d",deletion,substitution,0.4611198306083679,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,HQTV,Vietnamese,arctic_b0320,5.28,5.47,"ER0,AH,s",substitution,addition,0.4980890154838562,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val_vietnamese,val,HQTV,Vietnamese,arctic_b0323,5.78,5.944079,"S,sil,d",deletion,substitution,0.5092709064483643,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val_vietnamese,val,HQTV,Vietnamese,arctic_b0323,6.68,6.74,"ER0,AH,s",substitution,addition,0.6102349162101746,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val_vietnamese,val,HQTV,Vietnamese,arctic_b0342,0.85,0.9,"M,sil,d",deletion,addition,0.5013173818588257,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val_vietnamese,val,HQTV,Vietnamese,arctic_b0342,0.96,1.03,"N,M,s",substitution,deletion,0.5338260531425476,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val_vietnamese,val,HQTV,Vietnamese,arctic_b0342,2.33,2.36,"Y,IH,s",substitution,deletion,0.5088680386543274,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val_vietnamese,val,HQTV,Vietnamese,arctic_b0342,2.59665,2.64,"sil,R,a",addition,deletion,0.39679646492004395,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val_vietnamese,val,HQTV,Vietnamese,arctic_b0342,3.1,3.15,"L,W,s",substitution,addition,0.42937371134757996,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val_vietnamese,val,HQTV,Vietnamese,arctic_b0355,0.23,0.27,"R,sil,d",deletion,addition,0.4451208710670471,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,HQTV,Vietnamese,arctic_b0355,0.27,0.376895,"sil,S,a",addition,substitution,0.9484637379646301,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,HQTV,Vietnamese,arctic_b0355,1.18,1.23,"IH0,IY,s",substitution,addition,0.471187561750412,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,HQTV,Vietnamese,arctic_b0355,1.665086,1.770007,"sil,S,a",addition,substitution,0.5481640100479126,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,HQTV,Vietnamese,arctic_b0355,2.49,2.52,"DH,D,s",substitution,deletion,0.6036285758018494,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,HQTV,Vietnamese,arctic_b0355,3.26,3.29,"IH0,sil,d",deletion,addition,0.4006483256816864,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,HQTV,Vietnamese,arctic_b0355,3.77,3.85,"ER0,UH,s",substitution,deletion,0.5129221081733704,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val_vietnamese,val,HQTV,Vietnamese,arctic_b0358,4.32,4.36,"DH,D,s",substitution,addition,0.6300826072692871,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,HQTV,Vietnamese,arctic_b0358,4.45,4.5,"R,AH,s",substitution,deletion,0.39117103815078735,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,HQTV,Vietnamese,arctic_b0358,4.5,4.58,"sil,S,a",addition,substitution,0.7836503386497498,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,HQTV,Vietnamese,arctic_b0358,4.58,4.65816,"sil,W,a",addition,substitution,0.44512781500816345,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,HQTV,Vietnamese,arctic_b0358,4.65816,4.727298,"sil,AH,a",addition,substitution,0.6706103682518005,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,HQTV,Vietnamese,arctic_b0358,4.727298,4.768829,"DH,D,s",substitution,deletion,0.49338483810424805,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val_vietnamese,val,HQTV,Vietnamese,arctic_b0380,0.82,0.86,"L,W,s",substitution,addition,0.505328893661499,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
val_vietnamese,val,HQTV,Vietnamese,arctic_b0380,3.96,3.99,"D,sil,d",deletion,addition,0.41833779215812683,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
val_vietnamese,val,HQTV,Vietnamese,arctic_b0386,2.8,2.84,"R,IH,s",substitution,deletion,0.7055305242538452,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0386.wav,My idea was that he would have more influence over the natives
val_vietnamese,val,HQTV,Vietnamese,arctic_b0386,3.73,3.78,"DH,N,s",substitution,addition,0.46317461133003235,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0386.wav,My idea was that he would have more influence over the natives
val_vietnamese,val,HQTV,Vietnamese,arctic_b0386,4.22,4.3,"V,F,s",substitution,addition,0.4698220193386078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0386.wav,My idea was that he would have more influence over the natives
val_vietnamese,val,HQTV,Vietnamese,arctic_b0386,4.3,4.41,"Z,S,s",substitution,addition,0.47050172090530396,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0386.wav,My idea was that he would have more influence over the natives
val_vietnamese,val,HQTV,Vietnamese,arctic_b0393,0.06,0.18,"AY1,sil,d",deletion,substitution,0.7100239992141724,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val_vietnamese,val,HQTV,Vietnamese,arctic_b0393,0.32,0.36,"Z,S,s",substitution,deletion,0.47702160477638245,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val_vietnamese,val,HQTV,Vietnamese,arctic_b0393,0.59,0.65,"L,W,s",substitution,addition,0.3797953426837921,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val_vietnamese,val,HQTV,Vietnamese,arctic_b0415,0.19,0.23,"R,sil,d",deletion,addition,0.42576709389686584,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
val_vietnamese,val,HQTV,Vietnamese,arctic_b0415,0.23,0.31,"sil,S,a",addition,substitution,0.8685705065727234,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
val_vietnamese,val,HQTV,Vietnamese,arctic_b0415,2.38,2.46,"D,sil,d",deletion,substitution,0.4344908595085144,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
